Serial Episode, Thumbnail Link, Video Link, Genre
20181101-01-11-2018 Raja Rani Episode 373 Vijay TV Program,https://s2-ssl.dmcdn.net/v/OuTem1SwoJ3N-7UDK,plugin://plugin.video.dailymotion_com/?url=k4O2aajmeTqNtssfB1m&mode=playVideo,Raja Rani
20181102-02-11-2018 Raja Rani Episode 374 Vijay TV Program,https://s1-ssl.dmcdn.net/v/OuoCb1SwoJ1xLwzVr,plugin://plugin.video.dailymotion_com/?url=k5oWXs6xwf9ECLsfWVD&mode=playVideo,Raja Rani
20181105-05-11-2018 Raja Rani Episode 375 Vijay TV Program,https://s1-ssl.dmcdn.net/v/OvVhv1SwoI--kFJdv,plugin://plugin.video.dailymotion_com/?url=k4tjROuvOF9ouNsgJoR&mode=playVideo,Raja Rani
20181107-07-11-2018 Raja Rani Episode 376 Vijay TV Program,https://s1-ssl.dmcdn.net/v/Ow8Ya1SwoIth8fKeN,plugin://plugin.video.dailymotion_com/?url=x6wsvxg&mode=playVideo,Raja Rani
20181108-08-11-2018 Raja Rani Episode 377 Vijay TV Program,https://s1-ssl.dmcdn.net/v/OwVdd1SwkaL238UQd,plugin://plugin.video.dailymotion_com/?url=x6wuwvb&mode=playVideo,Raja Rani
20181109-09-11-2018 Raja Rani Episode 378 Vijay TV Program,https://s1-ssl.dmcdn.net/v/Ow-cH1SwoIooeBrGc,plugin://plugin.video.dailymotion_com/?url=k2xhXYJGbkFNhmsimxb&mode=playVideo,Raja Rani
20181112-12-11-2018 Raja Rani Episode 379 Vijay TV Program,https://s2-ssl.dmcdn.net/v/OxsxJ1SwoIlUYn3HZ,plugin://plugin.video.dailymotion_com/?url=k6JyCyVHz0lnnKsjkyv&mode=playVideo,Raja Rani
20181113-13-11-2018 Raja Rani Episode 380 Vijay TV Program,https://s2-ssl.dmcdn.net/v/OyDiO1SwoIiEXSWms,plugin://plugin.video.dailymotion_com/?url=k1HHX9LiiWrmuvsjIOA&mode=playVideo,Raja Rani
20181114-14-11-2018 Raja Rani Episode 381 Vijay TV Program,https://s1-ssl.dmcdn.net/v/OyZ9f1SwoIgOQBR3K,plugin://plugin.video.dailymotion_com/?url=k3Tr2C9dE93TKlsk5G9&mode=playVideo,Raja Rani
20181115-15-11-2018 Raja Rani Episode 382 Vijay TV Program,https://s2-ssl.dmcdn.net/v/Oyz1W1SwoIb6bRCYM,plugin://plugin.video.dailymotion_com/?url=k2TIEA0pygHA2rskxfq&mode=playVideo,Raja Rani
20181116-16-11-2018 Raja Rani Episode 383 Vijay TV Program,https://s2-ssl.dmcdn.net/v/OzFf51SwoIWyCC_gR,plugin://plugin.video.dailymotion_com/?url=k4fzkTMHG3OedhskR5r&mode=playVideo,Raja Rani
20181119-19-11-2018 Raja Rani Episode 384 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3CxNl94vPPWh4slWtX&mode=playVideo,Raja Rani
20181120-20-11-2018 Raja Rani Episode 385 Vijay TV Program,https://s1-ssl.dmcdn.net/v/O-dw81SweZNt2CDG_,plugin://plugin.video.dailymotion_com/?url=k4wiDhAkfChbsBsmn8I&mode=playVideo,Raja Rani
20181121-21-11-2018 Raja Rani Episode 386 Vijay TV Program,https://s1-ssl.dmcdn.net/v/O_1fL1SwoIOMBfpy5,plugin://plugin.video.dailymotion_com/?url=k3PkIoSgIqCzeismOz3&mode=playVideo,Raja Rani
20181122-22-11-2018 Raja Rani Episode 387 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5TXGBqPjng5VssneGj&mode=playVideo,Raja Rani
20181123-23-11-2018 Raja Rani Episode 388 Vijay TV Program,https://s1-ssl.dmcdn.net/v/O_qEU1SwoHkW5fgCf,plugin://plugin.video.dailymotion_com/?url=kKFXADKoj7U0A7snGsC&mode=playVideo,Raja Rani
20181126-26-11-2018 Raja Rani Episode 389 Vijay TV Program,https://s1-ssl.dmcdn.net/v/P0-h31SwgLkxqi-Vw,plugin://plugin.video.dailymotion_com/?url=k5JVIP5NU52RkpsoXMT&mode=playVideo,Raja Rani
20181127-27-11-2018 Raja Rani Episode 390 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P1RoX1SwoHbfSfU-g,plugin://plugin.video.dailymotion_com/?url=k737Qf1R6r9mk5spsOt&mode=playVideo,Raja Rani
20181128-28-11-2018 Raja Rani Episode 391 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P1uP91SwoHWaZZCaA,plugin://plugin.video.dailymotion_com/?url=k58kcVZ9M56Vp6spXi9&mode=playVideo,Raja Rani
20181129-29-11-2018 Raja Rani Episode 392 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P2HFU1Swl2aSSpMJu,plugin://plugin.video.dailymotion_com/?url=k1V1LPknENylwFsqnLM&mode=playVideo,Raja Rani
20181130-30-11-2018 Raja Rani Episode 393 Vijay TV Program,https://s1-ssl.dmcdn.net/v/P2d-N1SwoH4TGTe8c,plugin://plugin.video.dailymotion_com/?url=k61ncOVuTjGBlisqLZB&mode=playVideo,Raja Rani
20181203-03-12-2018 Raja Rani Episode 394 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P3iJD1SwoG__IJC5J,plugin://plugin.video.dailymotion_com/?url=k1aoM6mXiyZntpsrWNv&mode=playVideo,Raja Rani
20181204-04-12-2018 Raja Rani Episode 395 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P48NM1SwoGyi33fHD,plugin://plugin.video.dailymotion_com/?url=k61MraxJN5GdC5ssqHA&mode=playVideo,Raja Rani
20181205-05-12-2018 Raja Rani Episode 396 Vijay TV Program,https://s1-ssl.dmcdn.net/v/P4cJ_1SwmBSGv3KAZ,plugin://plugin.video.dailymotion_com/?url=k50Mxcw9DKwbdyssWC3&mode=playVideo,Raja Rani
20181206-06-12-2018 Raja Rani Episode 397 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P52vd1SwoGeopqiMB,plugin://plugin.video.dailymotion_com/?url=k5J1TLsNPJkvEJstr4H&mode=playVideo,Raja Rani
20181207-07-12-2018 Raja Rani Episode 398 Vijay TV Program,https://s1-ssl.dmcdn.net/v/P5Wzb1SwoGbavdA4Y,plugin://plugin.video.dailymotion_com/?url=k3wj2jF0hZVut4stX6J&mode=playVideo,Raja Rani
20181210-10-12-2018 Raja Rani Episode 399 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P6Ssb1SwoGTwksDxF,plugin://plugin.video.dailymotion_com/?url=k4GlsCnvIbfT4esuYVn&mode=playVideo,Raja Rani
20181211-11-12-2018 Raja Rani Episode 400 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6w8amn5DxvkBOsvrsU&mode=playVideo,Raja Rani
20181212-12-12-2018 Raja Rani Episode 401 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k3XjofrOzLWcMKsvRZK&mode=playVideo,Raja Rani
20181213-13-12-2018 Raja Rani Episode 402 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4UOWOFOfdHoNjswftu&mode=playVideo,Raja Rani
20181214-14-12-2018 Raja Rani Episode 403 Vijay TV Program,https://s1-ssl.dmcdn.net/v/P7_oV1SwoGGucwr5T,plugin://plugin.video.dailymotion_com/?url=k6NToPwhysweriswGlx&mode=playVideo,Raja Rani
20181217-17-12-2018 Raja Rani Episode 404 Vijay TV Program,https://s1-ssl.dmcdn.net/v/P8wLx1SwoFtfYQqid,plugin://plugin.video.dailymotion_com/?url=k2ip9tPo0hFmMFsxGJR&mode=playVideo,Raja Rani
20181218-18-12-2018 Raja Rani Episode 405 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P9GXc1SwoFqNV7xhX,plugin://plugin.video.dailymotion_com/?url=k75qCI7PmKLTxosy4nk&mode=playVideo,Raja Rani
20181219-19-12-2018 Raja Rani Episode 406 Vijay TV Program,https://s2-ssl.dmcdn.net/v/P9d6y1SwoFo9Tltr5,plugin://plugin.video.dailymotion_com/?url=k1jgHYfEOtyXIGsysri&mode=playVideo,Raja Rani
20181220-20-12-2018 Raja Rani Episode 407 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PA1I81SwoFjRBmVaN,plugin://plugin.video.dailymotion_com/?url=k7sBmDy4yUEO1wsyUkw&mode=playVideo,Raja Rani
20181221-21-12-2018 Raja Rani Episode 408 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PAM571SwoFNWfWZ8o,plugin://plugin.video.dailymotion_com/?url=k609i7qQVvatVBszgur&mode=playVideo,Raja Rani
20181222-22-12-2018 Raja Rani Episode 409 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PAgO71SwoFK2krCS8,plugin://plugin.video.dailymotion_com/?url=k53eAo6cuT1dP2szC7l&mode=playVideo,Raja Rani
20181224-24-12-2018 Raja Rani Episode 410 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2vyDJZIAXOP74sAckJ&mode=playVideo,Raja Rani
20181225-25-12-2018 Raja Rani Episode 411 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PBV9B1SwoFDXXrgcd,plugin://plugin.video.dailymotion_com/?url=k2aSP9mCpN2JztsAwll&mode=playVideo,Raja Rani
20181226-26-12-2018 Raja Rani Episode 412 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PBo_P1SwoFAcyzEPO,plugin://plugin.video.dailymotion_com/?url=k5EupBGyTh1q0VsARux&mode=playVideo,Raja Rani
20181227-27-12-2018 Raja Rani Episode 413 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PC8JF1SwoF5vugEAq,plugin://plugin.video.dailymotion_com/?url=k43Oia9Ml1USrosBecn&mode=playVideo,Raja Rani
20181228-28-12-2018 Raja Rani Episode 414 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PCOP21SwoEQhGkZhO,plugin://plugin.video.dailymotion_com/?url=k6IHEgjaoOt3xusBvlo&mode=playVideo,Raja Rani
20181229-29-12-2018 Raja Rani Episode 415 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PCoTE1SwoENi3o2fz,plugin://plugin.video.dailymotion_com/?url=k4Wk70QBTlpL06sBX7o&mode=playVideo,Raja Rani
20181231-31-12-2018 Raja Rani Episode 416 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PDMMP1SwoEIOb8lpp,plugin://plugin.video.dailymotion_com/?url=k7vVrnOjH6eD29sCzmF&mode=playVideo,Raja Rani
20190101-01-01-2019 Raja Rani Episode 417 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PDeAp1SwoEGN7TW8l,plugin://plugin.video.dailymotion_com/?url=k3ZWlzHddbpOOGsCSlR&mode=playVideo,Raja Rani
20190102-02-01-2019 Raja Rani Episode 418 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PDy7x1SwoEC-JzWI1,plugin://plugin.video.dailymotion_com/?url=k2xR3t2o8xaAkQsDdCb&mode=playVideo,Raja Rani
20190103-03-01-2019 Raja Rani Episode 419 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PEiNx1SwoE950abIM,plugin://plugin.video.dailymotion_com/?url=k5rJDRHLRHbXxSsE31N&mode=playVideo,Raja Rani
20190104-04-01-2019 Raja Rani Episode 420 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PF4va1SwoE6pCUOGH,plugin://plugin.video.dailymotion_com/?url=kRoeq1wcZgCtl5sEta4&mode=playVideo,Raja Rani
20190105-05-01-2019 Raja Rani Episode 421 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PFSBc1SwoD_6AkOva,plugin://plugin.video.dailymotion_com/?url=k7MqsG6LGorS3osERYa&mode=playVideo,Raja Rani
20190107-07-01-2019 Raja Rani Episode 422 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PG5bU1SwoDzwSUh2F,plugin://plugin.video.dailymotion_com/?url=k6eVpKWTFnP4R4sFA5w&mode=playVideo,Raja Rani
20190108-08-01-2019 Raja Rani Episode 423 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k4IRK5yzFz2Hv0sG3hT&mode=playVideo,Raja Rani
20190109-09-01-2019 Raja Rani Episode 424 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PGumK1SwoDtDeXTjl,plugin://plugin.video.dailymotion_com/?url=k4FeGrniWY5L55sGsC0&mode=playVideo,Raja Rani
20190110-10-01-2019 Raja Rani Episode 425 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k6m7ZecFMDWclUsGTw7&mode=playVideo,Raja Rani
20190111-11-01-2019 Raja Rani Episode 426 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k75L3XeO4bpRfasHlhl&mode=playVideo,Raja Rani
20190112-12-01-2019 Raja Rani Episode 427 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PI5D81Swm41PCetp8,plugin://plugin.video.dailymotion_com/?url=k1Vr4aTtGfiij2sHM4E&mode=playVideo,Raja Rani
20190114-14-01-2019 Raja Rani Episode 428 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PIlpx1SwoDgoFpQTJ,plugin://plugin.video.dailymotion_com/?url=k5vtxun2g9WcmhsIvtp&mode=playVideo,Raja Rani
20190115-15-01-2019 Raja Rani Episode 429 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PJAQT1SwoDeSvlwe5,plugin://plugin.video.dailymotion_com/?url=k1kqW3mTNY2Z40sIXOR&mode=playVideo,Raja Rani
20190116-16-01-2019 Raja Rani Episode 430 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PJXWM1SwoDb1mI5a8,plugin://plugin.video.dailymotion_com/?url=k5IFYP53uF4NILsJmqq&mode=playVideo,Raja Rani
ani a Ra-Raja Rani vs Chinnathambi  Pongal War 15-01-2019 Vijay TV Show,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=x70nx2s&mode=playVideo,Raja Rani
20190117-17-01-2019 Raja Rani Episode 431 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PJxbM1SwoDQra-HVw,plugin://plugin.video.dailymotion_com/?url=k6ZkiEdKuNwkNssJOdg&mode=playVideo,Raja Rani
20190118-18-01-2019 Raja Rani Episode 432 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k382q0vNNO8CUKsKiov&mode=playVideo,Raja Rani
20190119-19-01-2019 Raja Rani Episode 433 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PKhhs1SwlcKgp9aIJ,plugin://plugin.video.dailymotion_com/?url=k6fdRd2ndenSRnsKDt4&mode=playVideo,Raja Rani
20190121-21-01-2019 Raja Rani Episode 434 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PLKfK1SwoC-6boHYS,plugin://plugin.video.dailymotion_com/?url=k51hnHPB0vnVB1sLl76&mode=playVideo,Raja Rani
20190122-22-01-2019 Raja Rani Episode 435 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PLk5P1SwoCx6DFm7Q,plugin://plugin.video.dailymotion_com/?url=k4aab3kcj1Fd2ssLMdH&mode=playVideo,Raja Rani
20190123-23-01-2019 Raja Rani Episode 436 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PM6dV1SwoCuMuPWPq,plugin://plugin.video.dailymotion_com/?url=k3UHwoyTC2PuoCsMcmr&mode=playVideo,Raja Rani
20190124-24-01-2019 Raja Rani Episode 437 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PMaMh1SwoCrfg2NwH,plugin://plugin.video.dailymotion_com/?url=k6kbcCYWywSh1usMI31&mode=playVideo,Raja Rani
20190125-25-01-2019 Raja Rani Episode 438 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PMzEG1SwoCopQBTpM,plugin://plugin.video.dailymotion_com/?url=k71MmkWITr0DASsN8xW&mode=playVideo,Raja Rani
20190126-26-01-2019 Raja Rani Episode 439 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PNCtR1SwoCcFWdP12,plugin://plugin.video.dailymotion_com/?url=ka898HbtPHwHzpsNpdp&mode=playVideo,Raja Rani
20190128-28-01-2019 Raja Rani Episode 440 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PNnrL1SwoCZIEHdyf,plugin://plugin.video.dailymotion_com/?url=k1a9mRnkK9uU2qsO2BD&mode=playVideo,Raja Rani
20190129-29-01-2019 Raja Rani Episode 441 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k2k12BW2HiyxDSsOIjZ&mode=playVideo,Raja Rani
20190130-30-01-2019 Raja Rani Episode 442 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=kqVc5NGmebCEcpsP7Ry&mode=playVideo,Raja Rani
20190131-31-01-2019 Raja Rani Episode 443 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PP5101SwoCRGYgPtz,plugin://plugin.video.dailymotion_com/?url=k5Ox7X5YwqirKQsPtf2&mode=playVideo,Raja Rani
20190201-01-02-2019 Raja Rani Episode 444 Vijay TV Program,https://raw.githubusercontent.com/pravanjam/TamilSerialz/master/NoPic.jpg,plugin://plugin.video.dailymotion_com/?url=k5VxWIHGSXm2yRsPSOA&mode=playVideo,Raja Rani
20190202-02-02-2019 Raja Rani Episode 445 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PPnw01SwkKuMfgTXw,plugin://plugin.video.dailymotion_com/?url=k3jw4FoubI77iVsQf4I&mode=playVideo,Raja Rani
20190204-04-02-2019 Raja Rani Episode 445 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PQVEN1SwkLfF_VYrL,plugin://plugin.video.dailymotion_com/?url=kFe2QzyAhRxwLFsR1mD&mode=playVideo,Raja Rani
20190205-05-02-2019 Raja Rani Episode 446 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PQrWf1SwkjhflPRL-,plugin://plugin.video.dailymotion_com/?url=k5VT5677kdkspCsRp6V&mode=playVideo,Raja Rani
20190206-06-02-2019 Raja Rani Episode 447 Vijay TV Program,https://s2-ssl.dmcdn.net/v/PRKzb1SwftDiUxk8x,plugin://plugin.video.dailymotion_com/?url=k18mDr60YdLaPosRWCN&mode=playVideo,Raja Rani
20190207-07-02-2019 Raja Rani Episode 448 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PRgIg1SwlNTd3MloH,plugin://plugin.video.dailymotion_com/?url=k1dzZNG5i5LJqisSjlU&mode=playVideo,Raja Rani
20190208-08-02-2019 Raja Rani Episode 449 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PRzz31SwlhdE2vsw7,plugin://plugin.video.dailymotion_com/?url=k3QMlfgKDKe8Y8sSEiT&mode=playVideo,Raja Rani
20190209-09-02-2019 Raja Rani Episode 450 Vijay TV Program,https://s1-ssl.dmcdn.net/v/PSJOX1Swm56BxL89s,plugin://plugin.video.dailymotion_com/?url=k5goUWY4SRc0kssT18B&mode=playVideo,Raja Rani
